iteration,total,bc,data,f,error_l2
11499,0.0005081261042505503,0.002407324267551303,6.8271110649220645e-06,0.00033067387994378805,0.06648986041545868
11599,0.00031705983565188944,0.001240263693034649,8.041411092563067e-06,0.00029910466400906444,0.06604320555925369
11699,0.0011615584371611476,0.002113508526235819,8.802276715869084e-05,0.0015473300591111183,0.06433288753032684
11799,0.0001878945913631469,0.0007386459619738162,3.6188932881486835e-06,0.00017466941790189594,0.061212971806526184
11899,0.00018867614562623203,0.0006903080502524972,4.559208719001617e-06,0.0001828396925702691,0.0610719658434391
11999,0.00022044175420887768,0.0008970774943009019,6.942712388990913e-06,0.00018567817460279912,0.058998409658670425
12099,0.00016923253133427352,0.0006512648542411625,4.530579644779209e-06,0.00017625041073188186,0.058801114559173584
12199,0.002201438881456852,0.01231248490512371,4.936574987368658e-05,0.0013129907893016934,0.08291980624198914
12299,0.0013381047174334526,0.006535421125590801,6.39428835711442e-05,0.0007032221183180809,0.07225452363491058
12399,0.0004856990708503872,0.0021740521769970655,1.8937691493192688e-05,0.00034220528323203325,0.06546347588300705
12499,0.0002216663706349209,0.0008732023416087031,4.670873295253841e-06,0.00022122036898508668,0.06103266775608063
12599,0.0009566827211529016,0.002704043174162507,0.00019413925474509597,0.0002635277924127877,0.06297540664672852
12699,0.0001533405447844416,0.0005983052542433143,2.6008401619037613e-06,0.00016252108616754413,0.058665938675403595
12799,0.00015257051563821733,0.0006261795060709119,3.0543271805072436e-06,0.00016952306032180786,0.05744142830371857
12899,0.0068549662828445435,0.03421301022171974,0.0005936225061304867,0.0011357500916346908,0.08123915642499924
12999,0.0001392470730934292,0.0006274041952565312,2.548254315115628e-06,0.00016678450629115105,0.06258174777030945
13099,0.00011311092384858057,0.0005032476619817317,1.824822106755164e-06,0.0001449120754841715,0.059143949300050735
13199,0.00011183912283740938,0.0004948616260662675,2.0538516309898114e-06,0.0001425472437404096,0.05703146383166313
13299,0.00021825756994076073,0.0005864553968422115,3.460011430433951e-05,0.00015957710274960846,0.05789303407073021
13399,0.005731107201427221,0.034519750624895096,0.00010619655949994922,0.003068111836910248,0.12497106939554214
13499,0.00592352170497179,0.028047097846865654,0.00023816150496713817,0.0043427599593997,0.1052277684211731
13599,0.005007730796933174,0.025497158989310265,0.0004101760860066861,0.0011393827153369784,0.10745149850845337
13699,0.001791559043340385,0.011657223105430603,5.439063443191117e-06,0.0007461027707904577,0.07368415594100952
13799,0.0012841401621699333,0.007186790928244591,5.938107733527431e-06,0.0006819486152380705,0.0738261416554451
13899,0.001121379085816443,0.006182511802762747,6.590213160961866e-05,0.0005103283328935504,0.08443966507911682
13999,0.0005763655062764883,0.0039708721451461315,2.75731940746482e-06,0.00036268000258132815,0.06340266019105911
14099,0.0006208769627846777,0.003425710368901491,1.9263516151113436e-05,0.0004025846137665212,0.06234904006123543
14199,0.000540583161637187,0.002969167660921812,2.388088068983052e-05,0.00033028825419023633,0.060336627066135406
14299,0.016225146129727364,0.05899759754538536,0.0011471313191577792,0.016822215169668198,0.159598708152771
14399,0.0007836894947104156,0.005198219791054726,5.333417902875226e-06,0.0006027435883879662,0.07670313864946365
14499,0.0004483501543290913,0.003109940327703953,3.0099515697656898e-06,0.00036875338992103934,0.06688974052667618
14599,0.0003137446183245629,0.0021422426216304302,2.430347649351461e-06,0.0002632479299791157,0.06191228702664375
14699,0.006347164046019316,0.021577728912234306,0.0008489991305395961,0.00465899333357811,0.12582142651081085
14799,0.00032950969762168825,0.0019199899397790432,2.9232751330710016e-06,0.00027275318279862404,0.06919635832309723
14899,0.00030706613324582577,0.0016466197557747364,3.3855365018098382e-06,0.0002700732438825071,0.06305025517940521
14999,0.0009194061276502907,0.0037445861380547285,0.00010577902139630169,0.0004491001309361309,0.06807490438222885
15099,0.001515406183898449,0.00658742431551218,0.00012163088103989139,0.0009242038941010833,0.08459289371967316
15199,0.0003634441818576306,0.001564970356412232,9.622255674912594e-06,0.00032193941297009587,0.06507071107625961
15299,0.0007377113215625286,0.003212622832506895,2.8838087018812075e-05,0.0006745929131284356,0.0743827298283577
15399,0.0002179578586947173,0.0010302639566361904,2.7992359719064552e-06,0.00019659554527606815,0.06321922689676285
15499,0.00024412557831965387,0.0009613972506485879,1.5240707398334052e-05,0.00022021419135853648,0.059986405074596405
15599,0.0006082092877477407,0.0029164256993681192,1.3328323802852537e-05,0.0005697684828191996,0.06747011840343475
15699,0.0002258411841467023,0.0011094565270468593,2.733836254265043e-06,0.00021146898507140577,0.06158316135406494
15799,0.0010944579262286425,0.006283089984208345,5.2340976253617555e-05,0.0004181996628176421,0.07030539214611053
15899,0.0002164203324355185,0.0009303488186560571,5.2752384362975135e-06,0.00018559707677923143,0.06001528352499008
15999,0.0003390288329683244,0.0012171276612207294,3.206817200407386e-05,0.00025880822795443237,0.06143641844391823
16099,0.00021264403767418116,0.0009944853372871876,2.4835296699166065e-06,0.00020808030967600644,0.05615990236401558
16199,0.00018487853230908513,0.0007034641457721591,5.786394467577338e-06,0.00022894504945725203,0.05585283413529396
16299,0.00021779337839689106,0.0008890475728549063,2.2869091480970383e-05,0.0001395489671267569,0.056071922183036804
16399,0.0002597660932224244,0.0011207744246348739,1.75080967892427e-05,0.00018775390344671905,0.05612628906965256
16499,0.00013462630158755928,0.0008026312571018934,1.5177550949374563e-06,0.00013807156938128173,0.0543505996465683
16599,0.00016341196896973997,0.0006710888701491058,6.697289791190997e-06,0.00020990408665966243,0.05247388035058975
16699,0.00010758318239822984,0.0005062132840976119,1.6122818351504975e-06,0.00012878121924586594,0.05077745392918587
16799,0.00011264285421930254,0.00046286542783491313,7.265635304065654e-06,0.00012358743697404861,0.05212840810418129
16899,0.00010866267984965816,0.0004886231618002057,2.7733235583582427e-06,0.00012433611846063286,0.051234323531389236
16999,0.0013257911195978522,0.006824965588748455,1.6865009456523694e-05,0.001617724192328751,0.07306728512048721
17099,0.0011409070575609803,0.003247775137424469,8.428030560025945e-05,0.0016931903082877398,0.0697418674826622
17199,0.00029912381432950497,0.0016108403215184808,2.2586066279473016e-06,0.00032051486778073013,0.06180337816476822
17299,0.00040938350139185786,0.0018699250649660826,2.548226257204078e-05,0.00034355773823335767,0.057393841445446014
17399,0.0003146066446788609,0.0014381390064954758,1.964990769920405e-05,0.00027460642741061747,0.05793415382504463
17499,0.0001955507177626714,0.0006942483014427125,8.539902410120703e-06,0.000271003256784752,0.05686352774500847
17599,0.0001707008486846462,0.0007376243593171239,3.915258275810629e-06,0.00020703951304312795,0.053803108632564545
17699,0.00013659507385455072,0.0005497147212736309,3.7380564208433498e-06,0.00014901816030032933,0.05274488031864166
17799,0.00010728910274337977,0.00044735774281434715,2.389434712313232e-06,0.00012393714860081673,0.05235312506556511
17899,0.0001295919209951535,0.0005822111270390451,3.2933810416579945e-06,0.00012748005974572152,0.05125145614147186
17999,0.00019481648632790893,0.000701034558005631,1.3465138181345537e-05,0.0001953016617335379,0.049985550343990326
18099,0.00021781644318252802,0.0008768184343352914,1.7055339412763715e-05,0.00016585169942118227,0.05101184546947479
18199,0.00013573325122706592,0.0006199897034093738,1.956922460522037e-06,0.00016018832684494555,0.06126540154218674
18299,0.00018433922377880663,0.0007916936883702874,1.0024803486885503e-05,0.00017969503824133426,0.05534055456519127
18399,0.00022335475659929216,0.0007803944172337651,2.2946225726627745e-05,0.00017420390213374048,0.05073780193924904
18499,0.00011867094872286543,0.00039031851338222623,4.352851192379603e-06,0.0001462806249037385,0.04924994334578514
18599,0.012593409046530724,0.06306708604097366,0.0011998092522844672,0.0027268133126199245,0.1230999007821083
18699,0.0002787077974062413,0.0013499641790986061,1.8770612086882466e-06,0.00025985948741436005,0.057492759078741074
18799,0.00015271265874616802,0.0006838930421508849,1.7126753846241627e-06,0.00014405130059458315,0.05234865844249725
18899,0.0001711867516860366,0.0006104429485276341,7.430374353134539e-06,0.0001786920620361343,0.0498320534825325
18999,8.695719589013606e-05,0.0003551614936441183,8.417721915066068e-07,0.00010141823440790176,0.04864564910531044
19099,8.159458229783922e-05,0.000320595660014078,9.445307682653947e-07,0.00010265527816955,0.047729481011629105
19199,0.00010327620839234442,0.00035447548725642264,4.7292537601606455e-06,0.0001293901150347665,0.04678349569439888
19299,0.0001187570596812293,0.00041929096914827824,7.875510164012667e-06,0.00012736850476358086,0.04618017375469208
19399,6.183240475365892e-05,0.00024362857220694423,1.3410289056992042e-06,8.19894703454338e-05,0.04532811418175697
19499,0.00010600275709293783,0.0003497947473078966,6.114933967182878e-06,0.00013488775584846735,0.04566410928964615
19599,6.621658394578844e-05,0.0002567731135059148,2.666153932295856e-06,8.385714318137616e-05,0.04623069241642952
19699,7.606882718391716e-05,0.00023937517835292965,2.7411836072133156e-06,0.00011652485409285873,0.04390745237469673
19799,6.768410821678117e-05,0.00027273473097011447,1.2537661859823857e-06,8.770517888478935e-05,0.04346500709652901
19899,5.5230819270946085e-05,0.00020288839004933834,1.8088754814016283e-06,7.76210508774966e-05,0.043525565415620804
19999,0.00011976248060818762,0.0004114916955586523,1.2951901226188056e-05,0.00010944524547085166,0.0452161505818367
20099,0.0004458034527488053,0.0016335282707586884,7.383147749351338e-05,0.00015567289665341377,0.05260080471634865
20199,5.456136932480149e-05,0.00017745506193023175,1.8753861468212563e-06,9.293291077483445e-05,0.04247879609465599
20299,0.0012064337497577071,0.005567595828324556,0.00014742092753294855,0.00035824315273202956,0.06260794401168823
20399,0.00037434851401485503,0.0020024145487695932,2.6861084734264296e-06,0.00038861026405356824,0.057270780205726624
20499,0.00014901006943546236,0.0006846836186014116,2.4168932668544585e-06,0.0001782714098226279,0.05187355354428291
20599,9.178146137855947e-05,0.0003960000758524984,1.104933517126483e-06,0.00011877602082677186,0.04776078090071678
20699,6.321809632936493e-05,0.00026582350255921483,6.557111191796139e-07,8.803786477074027e-05,0.045721594244241714
20799,0.000133815425215289,0.00048533728113397956,1.4616544831369538e-05,0.00012312823673710227,0.046205293387174606
20899,4.77030043839477e-05,0.0001933778403326869,5.698832410416799e-07,7.802715117577463e-05,0.043767258524894714
20999,0.00012349721509963274,0.00036968712811358273,1.7850443327915855e-05,0.00010542328527662903,0.04502659663558006
21099,7.939527131384239e-05,0.0003015058464370668,7.4255535764677916e-06,8.114066440612078e-05,0.044113639742136
21199,4.9604193918639794e-05,0.00017175887478515506,2.8895276500406908e-06,7.276968244696036e-05,0.042284995317459106
21299,8.549525955459103e-05,0.0002874207857530564,5.418535693024751e-06,0.00011365940736141056,0.04214761406183243
21399,7.491745782317594e-05,0.0002199726295657456,5.248466095508775e-06,0.0001132390316342935,0.0423196442425251
21499,0.004838500637561083,0.027574222534894943,0.00028111686697229743,0.0028747646138072014,0.08158247172832489
21599,0.00034324618172831833,0.0021745641715824604,1.0904092277996824e-06,0.00028319290140643716,0.05285070091485977
21699,0.0002232429978903383,0.0011565887834876776,8.296308351418702e-07,0.00021896013640798628,0.048378776758909225
21799,0.00016449866234324872,0.0007269362104125321,2.6593677375785774e-06,0.00016291008796542883,0.0457272082567215
21899,0.00014705615467391908,0.0005874060443602502,4.762704065797152e-06,0.00015400198753923178,0.044070109724998474
21999,9.799213876249269e-05,0.00042569433571770787,9.727756378197228e-07,0.00011251471005380154,0.042687565088272095
22099,0.00011418556096032262,0.00041840417543426156,5.848668479302432e-06,0.00012439844431355596,0.04186981916427612
22199,7.116611959645525e-05,0.0003225875261705369,6.251964919101738e-07,8.203501056414098e-05,0.041290201246738434
22299,6.984049832681194e-05,0.00029665991314686835,1.3176278343962622e-06,8.746380626689643e-05,0.04083096981048584
22399,0.00010022705828305334,0.0003987950040027499,8.218562470574398e-06,8.61118096509017e-05,0.040121693164110184
22499,5.655892891809344e-05,0.0002470059262122959,1.5084058304637438e-06,7.00342861819081e-05,0.040076807141304016
22599,0.0001691564393695444,0.0005976606626063585,2.49802087637363e-05,8.594174141762778e-05,0.0401897057890892
22699,7.72993516875431e-05,0.0002725880185607821,2.207961415479076e-06,0.00012135995348216966,0.039297252893447876
22799,9.409202903043479e-05,0.00030933591187931597,3.602954848247464e-06,0.00015427428297698498,0.03966834023594856
22899,4.3522373744053766e-05,0.00019098538905382156,3.038496458884765e-07,6.216858309926465e-05,0.03867311030626297
22999,3.993583595729433e-05,0.00017795410531107336,3.658508944681671e-07,6.0592130466829985e-05,0.038534924387931824
23099,4.403846833156422e-05,0.0001929786376422271,9.831089755607536e-07,6.139136530691758e-05,0.03813599422574043
23199,6.190010026330128e-05,0.00024080912407953292,2.4210894480347633e-06,9.692655294202268e-05,0.0381881482899189
23299,6.0682457842631266e-05,0.00020057389338035136,3.4571889955259394e-06,9.99722396954894e-05,0.037811797112226486
23399,5.0030048441840336e-05,0.000182630741619505,1.6476575410706573e-06,8.689511741977185e-05,0.03726596757769585
23499,6.006809780956246e-05,0.00021735507471021265,5.692909780918853e-06,7.262556755449623e-05,0.03761175647377968
23599,3.811354690697044e-05,0.00015075808914843947,6.241151595531846e-07,6.76151248626411e-05,0.03681247681379318
23699,5.741878703702241e-05,0.00022067820827942342,4.262653419573326e-06,6.815529195591807e-05,0.03623289614915848
23799,2.9697908757952973e-05,0.00012118361337343231,2.3925872483232524e-07,5.38434433110524e-05,0.03631345182657242
23899,2.952702016045805e-05,0.00011771873687393963,4.639100552594755e-07,5.513639189302921e-05,0.036238595843315125
23999,0.00029776088194921613,0.0009080066229216754,4.662106584873982e-05,0.00024313450558111072,0.03755977004766464
24099,7.826257206033915e-05,0.0003765129658859223,1.4884558368066791e-06,0.00012128659000154585,0.05923958495259285
24199,3.9149388612713665e-05,0.00018281579832546413,3.2215348255704157e-07,6.569636025233194e-05,0.047530654817819595
24299,3.285452112322673e-05,0.0001477656333008781,2.6674470632315206e-07,5.687343218596652e-05,0.04254539683461189
24399,3.001412369485479e-05,0.0001319326547672972,2.4520386432413943e-07,5.279018296278082e-05,0.03995669633150101
24499,2.8278229365241714e-05,0.0001221308921230957,2.3348846411863633e-07,5.026792496209964e-05,0.03839481621980667
24599,2.703684731386602e-05,0.00011306614032946527,2.1361321955737367e-07,4.9417671107221395e-05,0.037439748644828796
24699,2.9352719138842076e-05,0.00011057918891310692,5.245154284239106e-07,5.6025040976237506e-05,0.036782003939151764
24799,2.792272607621271e-05,0.00010408894740976393,5.105129048388335e-07,5.4067120800027624e-05,0.03626147285103798
24899,0.00012365980364847928,0.00030842088744975626,1.3536915503209457e-05,0.00018823807477019727,0.035965096205472946
24999,4.028679177281447e-05,0.00013071007560938597,3.2577665933786193e-06,5.737792525906116e-05,0.036499880254268646
25099,3.383445073268376e-05,0.00011144309246446937,1.6696757256795536e-06,5.753350706072524e-05,0.03562697768211365
25199,4.844508657697588e-05,0.0001613154454389587,5.824633262818679e-06,4.929452552460134e-05,0.03428727388381958
25299,4.844266368309036e-05,0.0001714841928333044,5.640524705086136e-06,4.738553980132565e-05,0.03408649191260338
25399,3.8983194826869294e-05,0.00012236782640684396,3.0840594718029024e-06,6.103554187575355e-05,0.03377808257937431
25499,3.168108014506288e-05,0.00011296508455416188,2.597661932668416e-06,4.4995322241447866e-05,0.03363354876637459
25599,3.829126217169687e-05,0.0001195225486299023,4.557557076623198e-06,4.701844954979606e-05,0.03392893448472023
25699,1.943620191013906e-05,6.747714360244572e-05,1.5054887114729354e-07,4.240532871335745e-05,0.03347695246338844
25799,2.024075911322143e-05,6.853765808045864e-05,2.5619479515626153e-07,4.4313434045761824e-05,0.0331592932343483
25899,0.001486767316237092,0.009516272693872452,6.611704884562641e-05,0.0011783719528466463,0.07274877279996872
25999,6.325990398181602e-05,0.0003147304814774543,3.2772516078694025e-07,0.00010451162233948708,0.043935686349868774
26099,3.813776493188925e-05,0.0001759742444846779,2.5891631594276987e-07,6.682817183900625e-05,0.03887025639414787
26199,3.132014535367489e-05,0.00013934666640125215,2.2412112343772606e-07,5.6339606089750305e-05,0.036752570420503616
26299,2.7559457521419972e-05,0.00011937658564420417,2.0732555583435897e-07,5.0408219976816326e-05,0.03558696061372757
26399,2.511388811399229e-05,0.00010630755423335359,1.956761934707174e-07,4.6547815145459026e-05,0.034832436591386795
