x,y,p,tv,av,rv,sv
 1.770000000E-02, 5.299999833E-02, 4.583371288E-03, 1.280834289E-02,-4.79E-05,-1.28E-06, 1.280793994E-02
 1.785000000E-02, 5.299999833E-02, 4.601111468E-03, 1.322570004E-02,-4.38E-05, 9.657989966E-05, 1.322497144E-02
 1.800000000E-02, 5.299999833E-02, 4.632799727E-03, 1.364354639E-02,-3.99E-05, 1.984281075E-04, 1.364175478E-02
 1.815000000E-02, 5.299999833E-02, 4.678597331E-03, 1.405958799E-02,-3.61E-05, 3.034710207E-04, 1.405599165E-02
 1.830000000E-02, 5.299999833E-02, 4.738214090E-03, 1.447133837E-02,-3.25E-05, 4.107838144E-04, 1.446521431E-02
 1.845000000E-02, 5.299999833E-02, 4.810865364E-03, 1.487609647E-02,-2.91E-05, 5.193156173E-04, 1.486676506E-02
 1.860000000E-02, 5.299999833E-02, 4.895259025E-03, 1.527093317E-02,-2.60E-05, 6.278968779E-04, 1.525778357E-02
 1.875000000E-02, 5.299999833E-02, 4.989601648E-03, 1.565271008E-02,-2.32E-05, 7.352550769E-04, 1.563522514E-02
 1.890000000E-02, 5.299999833E-02, 5.091601953E-03, 1.601808547E-02,-2.06E-05, 8.400273000E-04, 1.599586535E-02
 1.905000000E-02, 5.299999833E-02, 5.198496614E-03, 1.636354091E-02,-1.82E-05, 9.407778580E-04, 1.633632415E-02
 1.920000000E-02, 5.299999833E-02, 5.307151088E-03, 1.668544738E-02,-1.60E-05, 1.036031203E-03, 1.665312786E-02
 1.935000000E-02, 5.299999833E-02, 5.414168592E-03, 1.698012456E-02,-1.39E-05, 1.124302806E-03, 1.694276338E-02
 1.950000000E-02, 5.299999833E-02, 5.516018808E-03, 1.724393241E-02,-1.19E-05, 1.204136988E-03, 1.720176341E-02
 1.965000000E-02, 5.299999833E-02, 5.609186429E-03, 1.747338139E-02,-9.92E-06, 1.274151202E-03, 1.742680945E-02
 1.980000000E-02, 5.299999833E-02, 5.690356691E-03, 1.766524145E-02,-7.98E-06, 1.333079648E-03, 1.761483313E-02
 1.995000000E-02, 5.299999833E-02, 5.756392106E-03, 1.781667434E-02,-6.05E-06, 1.379826108E-03, 1.776314015E-02
 2.010000000E-02, 5.299999833E-02, 5.803904518E-03, 1.792534519E-02,-4.07E-06, 1.413492850E-03, 1.786951553E-02
 2.025000000E-02, 5.299999833E-02, 5.831762697E-03, 1.798951091E-02,-2.09E-06, 1.433324073E-03, 1.793231310E-02
 2.040000000E-02, 5.299999833E-02, 5.840056408E-03, 1.800814479E-02,-2.20E-07, 1.438973628E-03, 1.795055615E-02
 2.055000000E-02, 5.299999833E-02, 5.828410506E-03, 1.798096833E-02, 1.670864619E-06, 1.430433645E-03, 1.792397341E-02
 2.070000000E-02, 5.299999833E-02, 5.797266132E-03, 1.790840634E-02, 3.670661061E-06, 1.407739510E-03, 1.785297683E-02
 2.085000000E-02, 5.299999833E-02, 5.746417906E-03, 1.779162920E-02, 5.638591399E-06, 1.371336378E-03, 1.773867567E-02
 2.100000000E-02, 5.299999833E-02, 5.677575506E-03, 1.763250851E-02, 7.560314520E-06, 1.322034241E-03, 1.758283767E-02
 2.115000000E-02, 5.299999833E-02, 5.594318693E-03, 1.743348890E-02, 9.493630964E-06, 1.260770635E-03, 1.738778240E-02
 2.130000000E-02, 5.299999833E-02, 5.499699928E-03, 1.719749652E-02, 1.145335883E-05, 1.188679432E-03, 1.715628796E-02
 2.145000000E-02, 5.299999833E-02, 5.397072601E-03, 1.692782474E-02, 1.347106455E-05, 1.107056293E-03, 1.689148348E-02
 2.160000000E-02, 5.299999833E-02, 5.289971279E-03, 1.662800405E-02, 1.558405972E-05, 1.017304203E-03, 1.659672759E-02
 2.175000000E-02, 5.299999833E-02, 5.181903488E-03, 1.630169133E-02, 1.783288997E-05, 9.208893443E-04, 1.627550522E-02
 2.190000000E-02, 5.299999833E-02, 5.076218116E-03, 1.595257067E-02, 2.025712137E-05, 8.193001911E-04, 1.593133547E-02
 2.205000000E-02, 5.299999833E-02, 4.975980228E-03, 1.558425777E-02, 2.289175051E-05, 7.140077691E-04, 1.556768223E-02
 2.220000000E-02, 5.299999833E-02, 4.883855249E-03, 1.520023756E-02, 2.576384564E-05, 6.064344219E-04, 1.518789666E-02
 2.235000000E-02, 5.299999833E-02, 4.802032287E-03, 1.480382420E-02, 2.888802586E-05, 4.979286512E-04, 1.479518081E-02
 2.250000000E-02, 5.299999833E-02, 4.732200843E-03, 1.439811917E-02, 3.226321816E-05, 3.897430510E-04, 1.439254816E-02
 2.265000000E-02, 5.299999833E-02, 4.675546256E-03, 1.398600626E-02, 3.587214958E-05, 2.830227656E-04, 1.398281964E-02
 2.280000000E-02, 5.299999833E-02, 4.632748944E-03, 1.357014909E-02, 3.968209316E-05, 1.787940034E-04, 1.356862132E-02
 2.295000000E-02, 5.299999833E-02, 4.604002875E-03, 1.315299736E-02, 4.364501562E-05, 7.795441987E-05, 1.315238975E-02
 2.310000000E-02, 5.299999833E-02, 4.589064462E-03, 1.273680918E-02, 4.769766473E-05,-1.87E-05, 1.273639259E-02
 2.325000000E-02, 5.299999833E-02, 4.587308525E-03, 1.232365475E-02, 5.176368259E-05,-1.11E-04, 1.232272980E-02
 2.340000000E-02, 5.299999833E-02, 4.597783254E-03, 1.191544238E-02, 5.575679945E-05,-1.97E-04, 1.191335688E-02
 2.355000000E-02, 5.299999833E-02, 4.619286870E-03, 1.151394506E-02, 5.958338033E-05,-2.78E-04, 1.151010836E-02
 2.370000000E-02, 5.299999833E-02, 4.650472193E-03, 1.112080103E-02, 6.314699755E-05,-3.53E-04, 1.111469501E-02
 2.385000000E-02, 5.299999833E-02, 4.689865576E-03, 1.073753481E-02, 6.635222140E-05,-4.22E-04, 1.072872169E-02
 2.400000000E-02, 5.299999833E-02, 4.735895938E-03, 1.036557674E-02, 6.910554317E-05,-4.85E-04, 1.035370372E-02
 2.415000000E-02, 5.299999833E-02, 4.787000100E-03, 1.000625692E-02, 7.131816599E-05,-5.41E-04, 9.991057557E-03
 2.430000000E-02, 5.299999833E-02, 4.841693100E-03, 9.660822038E-03, 7.290980534E-05,-5.92E-04, 9.642115104E-03
 2.445000000E-02, 5.299999833E-02, 4.898578439E-03, 9.330436870E-03, 7.381264960E-05,-6.37E-04, 9.308122892E-03
 2.460000000E-02, 5.299999833E-02, 4.956347132E-03, 9.016185308E-03, 7.397271409E-05,-6.76E-04, 8.990240953E-03
 2.475000000E-02, 5.299999833E-02, 5.013815118E-03, 8.719081063E-03, 7.334919516E-05,-7.10E-04, 8.689552128E-03
 2.490000000E-02, 5.299999833E-02, 5.069938872E-03, 8.440055703E-03, 7.191590604E-05,-7.40E-04, 8.407048986E-03
 2.505000000E-02, 5.299999833E-02, 5.123817793E-03, 8.179965294E-03, 6.966208658E-05,-7.65E-04, 8.143639878E-03
 2.520000000E-02, 5.299999833E-02, 5.174680367E-03, 7.939596718E-03, 6.659137509E-05,-7.86E-04, 7.900155157E-03
 2.535000000E-02, 5.299999833E-02, 5.221917554E-03, 7.719657225E-03, 6.272083347E-05,-8.03E-04, 7.677336686E-03
 2.550000000E-02, 5.299999833E-02, 5.265101179E-03, 7.520780062E-03, 5.808211189E-05,-8.18E-04, 7.475844115E-03
 2.565000000E-02, 5.299999833E-02, 5.303949726E-03, 7.343529637E-03, 5.272552834E-05,-8.29E-04, 7.296261024E-03
 2.580000000E-02, 5.299999833E-02, 5.338124278E-03, 7.188394724E-03, 4.671388956E-05,-8.38E-04, 7.139089271E-03
 2.595000000E-02, 5.299999833E-02, 5.367400615E-03, 7.055794857E-03, 4.010710273E-05,-8.46E-04, 7.004756072E-03
 2.610000000E-02, 5.299999833E-02, 5.391935327E-03, 6.946081570E-03, 3.298770540E-05,-8.51E-04, 6.893617301E-03
 2.625000000E-02, 5.299999833E-02, 5.411347440E-03, 6.859540982E-03, 2.545946229E-05,-8.55E-04, 6.805959301E-03
 2.640000000E-02, 5.299999833E-02, 5.425312946E-03, 6.796396765E-03, 1.760932098E-05,-8.58E-04, 6.742003565E-03
 2.655000000E-02, 5.299999833E-02, 5.433781360E-03, 6.756805917E-03, 9.530757666E-06,-8.59E-04, 6.701906708E-03
 2.670000000E-02, 5.299999833E-02, 5.436927891E-03, 6.740865298E-03, 1.326873261E-06,-8.60E-04, 6.685763988E-03
 2.685000000E-02, 5.299999833E-02, 5.435397784E-03, 6.748613794E-03,-6.90E-06,-8.60E-04, 6.693611321E-03
 2.700000000E-02, 5.299999833E-02, 5.428769695E-03, 6.780027711E-03,-1.50E-05,-8.58E-04, 6.725426602E-03
 2.715000000E-02, 5.299999833E-02, 5.416575579E-03, 6.835023198E-03,-2.30E-05,-8.56E-04, 6.781128349E-03
 2.730000000E-02, 5.299999833E-02, 5.398908291E-03, 6.913457823E-03,-3.06E-05,-8.52E-04, 6.860574004E-03
 2.745000000E-02, 5.299999833E-02, 5.376063586E-03, 7.015126135E-03,-3.79E-05,-8.48E-04, 6.963559960E-03
 2.760000000E-02, 5.299999833E-02, 5.348398915E-03, 7.139758083E-03,-4.47E-05,-8.41E-04, 7.089816732E-03
 2.775000000E-02, 5.299999833E-02, 5.315821949E-03, 7.287020383E-03,-5.09E-05,-8.33E-04, 7.239008014E-03
 2.790000000E-02, 5.299999833E-02, 5.278482194E-03, 7.456513869E-03,-5.65E-05,-8.22E-04, 7.410728138E-03
 2.805000000E-02, 5.299999833E-02, 5.236715420E-03, 7.647767593E-03,-6.14E-05,-8.09E-04, 7.604495073E-03
 2.820000000E-02, 5.299999833E-02, 5.190770916E-03, 7.860243053E-03,-6.55E-05,-7.92E-04, 7.819753668E-03
 2.835000000E-02, 5.299999833E-02, 5.141020323E-03, 8.093330674E-03,-6.89E-05,-7.73E-04, 8.055870730E-03
 2.850000000E-02, 5.299999833E-02, 5.088018770E-03, 8.346343117E-03,-7.14E-05,-7.49E-04, 8.312127457E-03
 2.865000000E-02, 5.299999833E-02, 5.032480627E-03, 8.618524426E-03,-7.31E-05,-7.22E-04, 8.587727900E-03
 2.880000000E-02, 5.299999833E-02, 4.975256319E-03, 8.909045206E-03,-7.40E-05,-6.89E-04, 8.881793890E-03
 2.895000000E-02, 5.299999833E-02, 4.917336714E-03, 9.216996442E-03,-7.41E-05,-6.52E-04, 9.193358823E-03
 2.910000000E-02, 5.299999833E-02, 4.859850661E-03, 9.541400109E-03,-7.35E-05,-6.09E-04, 9.521378861E-03
 2.925000000E-02, 5.299999833E-02, 4.804069103E-03, 9.881200276E-03,-7.21E-05,-5.61E-04, 9.864724828E-03
 2.940000000E-02, 5.299999833E-02, 4.751351936E-03, 1.023526492E-02,-7.01E-05,-5.06E-04, 1.022218528E-02
 2.955000000E-02, 5.299999833E-02, 4.703143390E-03, 1.060238481E-02,-6.75E-05,-4.46E-04, 1.059246734E-02
 2.970000000E-02, 5.299999833E-02, 4.660993036E-03, 1.098126078E-02,-6.44E-05,-3.80E-04, 1.097418615E-02
 2.985000000E-02, 5.299999833E-02, 4.626474442E-03, 1.137051184E-02,-6.10E-05,-3.07E-04, 1.136587547E-02
 3.000000000E-02, 5.299999833E-02, 4.601091400E-03, 1.176865971E-02,-5.72E-05,-2.29E-04, 1.176597519E-02
 3.015000000E-02, 5.299999833E-02, 4.586243088E-03, 1.217411153E-02,-5.33E-05,-1.44E-04, 1.217281707E-02
 3.030000000E-02, 5.299999833E-02, 4.583194999E-03, 1.258516079E-02,-4.93E-05,-5.46E-05, 1.258462909E-02
 3.044999955E-02, 5.299999754E-02, 4.593001980E-03, 1.299996336E-02,-4.52E-05, 4.006095342E-05, 1.299951456E-02
 3.059999954E-02, 5.299999754E-02, 4.616424916E-03, 1.341651995E-02,-4.12E-05, 1.391487839E-04, 1.341543779E-02
 3.074999954E-02, 5.299999754E-02, 4.653854201E-03, 1.383266891E-02,-3.73E-05, 2.419138222E-04, 1.383021980E-02
 3.089999954E-02, 5.299999754E-02, 4.705274682E-03, 1.424605534E-02,-3.37E-05, 3.475133750E-04, 1.424150998E-02
 3.104999954E-02, 5.299999754E-02, 4.770201900E-03, 1.465411146E-02,-3.02E-05, 4.549732085E-04, 1.464676851E-02
 3.119999954E-02, 5.299999754E-02, 4.847647515E-03, 1.505406082E-02,-2.70E-05, 5.631995412E-04, 1.504327173E-02
 3.134999953E-02, 5.299999754E-02, 4.936125458E-03, 1.544290475E-02,-2.41E-05, 6.709854433E-04, 1.542809893E-02
 3.150000000E-02, 5.299999833E-02, 5.033647682E-03, 1.581743634E-02,-2.14E-05, 7.770267854E-04, 1.579814545E-02
 3.165000000E-02, 5.299999833E-02, 5.137737772E-03, 1.617425361E-02,-1.90E-05, 8.799361701E-04, 1.615013417E-02
 3.180000000E-02, 5.299999833E-02, 5.245490506E-03, 1.650980223E-02,-1.67E-05, 9.782649658E-04, 1.648065513E-02
 3.195000000E-02, 5.299999833E-02, 5.353670948E-03, 1.682044664E-02,-1.46E-05, 1.070539032E-03, 1.678623196E-02
 3.210000000E-02, 5.299999833E-02, 5.458830706E-03, 1.710253509E-02,-1.26E-05, 1.155289696E-03, 1.706338154E-02
 3.225000000E-02, 5.299999833E-02, 5.557439742E-03, 1.735249153E-02,-1.07E-05, 1.231092316E-03, 1.730869930E-02
 3.240000000E-02, 5.299999833E-02, 5.646056583E-03, 1.756693138E-02,-8.88E-06, 1.296611617E-03, 1.751896755E-02
 3.255000000E-02, 5.299999833E-02, 5.721479884E-03, 1.774278912E-02,-7.04E-06, 1.350654478E-03, 1.769127473E-02
 3.270000000E-02, 5.299999833E-02, 5.780574024E-03, 1.787742490E-02,-5.19E-06, 1.392209851E-03, 1.782311467E-02
 3.285000000E-02, 5.299999833E-02, 5.820504742E-03, 1.796873485E-02,-3.31E-06, 1.420434901E-03, 1.791249420E-02
 3.300000000E-02, 5.299999833E-02, 5.840470688E-03, 1.801526123E-02,-1.48E-06, 1.434711504E-03, 1.795803583E-02
 3.315000000E-02, 5.299999833E-02, 5.841062277E-03, 1.801626782E-02, 3.157791403E-07, 1.434852553E-03, 1.795903448E-02
 3.330000000E-02, 5.299999833E-02, 5.822295137E-03, 1.797174622E-02, 2.148102258E-06, 1.420855958E-03, 1.791548202E-02
 3.345000000E-02, 5.299999833E-02, 5.783548249E-03, 1.788241409E-02, 4.019032265E-06, 1.392907671E-03, 1.782806521E-02
 3.360000000E-02, 5.299999833E-02, 5.725574022E-03, 1.774971657E-02, 5.865512403E-06, 1.351629684E-03, 1.769814881E-02
 3.375000000E-02, 5.299999833E-02, 5.651206850E-03, 1.757574493E-02, 7.695530236E-06, 1.297864578E-03, 1.752771368E-02
 3.390000000E-02, 5.299999833E-02, 5.563567669E-03, 1.736312361E-02, 9.540864410E-06, 1.232620942E-03, 1.731925099E-02
 3.405000000E-02, 5.299999833E-02, 5.465841916E-03, 1.711491843E-02, 1.142635461E-05, 1.157095865E-03, 1.707567271E-02
 3.420000000E-02, 5.299999833E-02, 5.361464676E-03, 1.683451069E-02, 1.338689052E-05, 1.072625760E-03, 1.680019358E-02
 3.435000000E-02, 5.299999833E-02, 5.253953396E-03, 1.652546699E-02, 1.546231606E-05, 9.806338789E-04, 1.649620925E-02
 3.450000000E-02, 5.299999833E-02, 5.146749930E-03, 1.619144925E-02, 1.769405578E-05, 8.825930365E-04, 1.616721331E-02
 3.465000000E-02, 5.299999833E-02, 5.043087609E-03, 1.583610789E-02, 2.012077896E-05, 7.799814707E-04, 1.581669737E-02
 3.480000000E-02, 5.299999833E-02, 4.945874310E-03, 1.546298977E-02, 2.277549004E-05, 6.742456149E-04, 1.544806465E-02
 3.495000000E-02, 5.299999833E-02, 4.857588069E-03, 1.507550620E-02, 2.568179383E-05, 5.667759243E-04, 1.506460216E-02
 3.510000000E-02, 5.299999833E-02, 4.780218921E-03, 1.467687957E-02, 2.884933346E-05, 4.588793323E-04, 1.466943063E-02
 3.525000000E-02, 5.299999833E-02, 4.715256895E-03, 1.427011160E-02, 3.227157030E-05, 3.517612911E-04, 1.426547457E-02
 3.540000000E-02, 5.299999833E-02, 4.663694895E-03, 1.385798376E-02, 3.592622203E-05, 2.465149374E-04, 1.385546333E-02
 3.555000000E-02, 5.299999833E-02, 4.626026615E-03, 1.344306935E-02, 3.977596003E-05, 1.441142849E-04, 1.344194286E-02
 3.570000000E-02, 5.299999833E-02, 4.602277481E-03, 1.302773457E-02, 4.376780678E-05, 4.540389857E-05, 1.302727561E-02
 3.585000000E-02, 5.299999833E-02, 4.592064196E-03, 1.261413785E-02, 4.783437878E-05,-4.89E-05, 1.261363787E-02
 3.600000000E-02, 5.299999833E-02, 4.594641111E-03, 1.220427855E-02, 5.189639354E-05,-1.38E-04, 1.220306577E-02
 3.615000000E-02, 5.299999833E-02, 4.608970163E-03, 1.180000073E-02, 5.586563639E-05,-2.22E-04, 1.179745619E-02
 3.630000000E-02, 5.299999833E-02, 4.633793968E-03, 1.140299410E-02, 5.964823057E-05,-3.00E-04, 1.139856447E-02
 3.645000000E-02, 5.299999833E-02, 4.667725949E-03, 1.101483929E-02, 6.314834155E-05,-3.72E-04, 1.100804651E-02
 3.660000000E-02, 5.299999833E-02, 4.709279526E-03, 1.063700606E-02, 6.627181704E-05,-4.38E-04, 1.062745372E-02
 3.675000000E-02, 5.299999833E-02, 4.756896173E-03, 1.027084934E-02, 6.892783436E-05,-4.98E-04, 1.025822577E-02
 3.690000000E-02, 5.299999833E-02, 4.809035681E-03, 9.917644905E-03, 7.103090117E-05,-5.52E-04, 9.901723478E-03
 3.705000000E-02, 5.299999833E-02, 4.864262870E-03, 9.578581070E-03, 7.250480293E-05,-6.00E-04, 9.559217964E-03
 3.720000000E-02, 5.299999833E-02, 4.921236422E-03, 9.254751759E-03, 7.328660967E-05,-6.42E-04, 9.231881406E-03
 3.735000000E-02, 5.299999833E-02, 4.978699469E-03, 8.947182460E-03, 7.332684792E-05,-6.79E-04, 8.920811265E-03
 3.750000000E-02, 5.299999833E-02, 5.035532540E-03, 8.656819915E-03, 7.258914099E-05,-7.11E-04, 8.627018618E-03
 3.765000000E-02, 5.299999833E-02, 5.090758368E-03, 8.384523228E-03, 7.105168046E-05,-7.39E-04, 8.351418258E-03
 3.780000000E-02, 5.299999833E-02, 5.143539428E-03, 8.131085803E-03, 6.870746880E-05,-7.62E-04, 8.094850418E-03
 3.795000000E-02, 5.299999833E-02, 5.193164516E-03, 7.897225569E-03, 6.556367436E-05,-7.81E-04, 7.858070892E-03
 3.810000000E-02, 5.299999833E-02, 5.239083473E-03, 7.683578321E-03, 6.163990843E-05,-7.97E-04, 7.641744473E-03
 3.825000000E-02, 5.299999833E-02, 5.280936868E-03, 7.490715551E-03, 5.696947439E-05,-8.10E-04, 7.446463775E-03
 3.840000000E-02, 5.299999833E-02, 5.318483316E-03, 7.319138298E-03, 5.160552738E-05,-8.20E-04, 7.272743877E-03
 3.855000000E-02, 5.299999833E-02, 5.351398969E-03, 7.169274652E-03, 4.560920113E-05,-8.28E-04, 7.121021189E-03
 3.870000000E-02, 5.299999833E-02, 5.379545538E-03, 7.041487778E-03, 3.904043435E-05,-8.35E-04, 6.991662645E-03
 3.885000000E-02, 5.299999833E-02, 5.403018348E-03, 6.936081917E-03, 3.198391705E-05,-8.39E-04, 6.884972826E-03
 3.900000000E-02, 5.299999833E-02, 5.421452337E-03, 6.853302698E-03, 2.453794231E-05,-8.43E-04, 6.801194227E-03
 3.915000000E-02, 5.299999833E-02, 5.434597228E-03, 6.793334838E-03, 1.678682298E-05,-8.45E-04, 6.740507466E-03
 3.930000000E-02, 5.299999833E-02, 5.442384509E-03, 6.756308916E-03, 8.821082752E-06,-8.46E-04, 6.703041289E-03
 3.945000000E-02, 5.299999833E-02, 5.445091756E-03, 6.742304033E-03, 7.401134585E-07,-8.47E-04, 6.688871601E-03
 3.960000000E-02, 5.299999833E-02, 5.443309706E-03, 6.751348302E-03,-7.35E-06,-8.47E-04, 6.698023098E-03
 3.975000000E-02, 5.299999833E-02, 5.436550130E-03, 6.783415547E-03,-1.53E-05,-8.45E-04, 6.730471809E-03
 3.990000000E-02, 5.299999833E-02, 5.424408094E-03, 6.838428165E-03,-2.32E-05,-8.43E-04, 6.786143452E-03
 4.005000000E-02, 5.299999833E-02, 5.407010860E-03, 6.916261055E-03,-3.07E-05,-8.40E-04, 6.864914314E-03
 4.020000000E-02, 5.299999833E-02, 5.384511732E-03, 7.016730776E-03,-3.78E-05,-8.36E-04, 6.966604308E-03
 4.035000000E-02, 5.299999833E-02, 5.357256554E-03, 7.139596912E-03,-4.45E-05,-8.30E-04, 7.090976438E-03
 4.050000000E-02, 5.299999833E-02, 5.325261339E-03, 7.284565945E-03,-5.06E-05,-8.22E-04, 7.237737621E-03
 4.065000000E-02, 5.299999833E-02, 5.288599458E-03, 7.451278711E-03,-5.61E-05,-8.12E-04, 7.406525486E-03
 4.080000000E-02, 5.299999833E-02, 5.247562587E-03, 7.639312536E-03,-6.09E-05,-8.00E-04, 7.596910190E-03
 4.095000000E-02, 5.299999833E-02, 5.202379081E-03, 7.848184669E-03,-6.50E-05,-7.85E-04, 7.808396549E-03
 4.110000000E-02, 5.299999833E-02, 5.153385768E-03, 8.077335678E-03,-6.83E-05,-7.67E-04, 8.040405847E-03
 4.125000000E-02, 5.299999833E-02, 5.101102810E-03, 8.326136148E-03,-7.08E-05,-7.45E-04, 8.292281738E-03
 4.140000000E-02, 5.299999833E-02, 5.046194241E-03, 8.593893523E-03,-7.25E-05,-7.18E-04, 8.563296352E-03
 4.155000000E-02, 5.299999833E-02, 4.989464107E-03, 8.879831612E-03,-7.34E-05,-6.88E-04, 8.852629197E-03
 4.170000000E-02, 5.299999833E-02, 4.931856003E-03, 9.183099795E-03,-7.36E-05,-6.52E-04, 9.159376431E-03
 4.185000000E-02, 5.299999833E-02, 4.874451248E-03, 9.502778741E-03,-7.29E-05,-6.11E-04, 9.482557014E-03
 4.200000000E-02, 5.299999833E-02, 4.818473912E-03, 9.837873944E-03,-7.16E-05,-5.65E-04, 9.821106937E-03
 4.215000000E-02, 5.299999833E-02, 4.765242254E-03, 1.018730446E-02,-6.96E-05,-5.12E-04, 1.017386897E-02
 4.230000000E-02, 5.299999833E-02, 4.716166596E-03, 1.054990805E-02,-6.71E-05,-4.54E-04, 1.053959970E-02
 4.245000000E-02, 5.299999833E-02, 4.672762747E-03, 1.092445190E-02,-6.40E-05,-3.90E-04, 1.091698247E-02
 4.260000000E-02, 5.299999833E-02, 4.636583251E-03, 1.130960045E-02,-6.06E-05,-3.20E-04, 1.130459736E-02
 4.275000000E-02, 5.299999833E-02, 4.609137896E-03, 1.170392125E-02,-5.69E-05,-2.43E-04, 1.170092992E-02
 4.290000000E-02, 5.299999833E-02, 4.591842323E-03, 1.210589020E-02,-5.29E-05,-1.61E-04, 1.210437963E-02
 4.305000000E-02, 5.299999833E-02, 4.585989176E-03, 1.251385010E-02,-4.89E-05,-7.36E-05, 1.251322150E-02
 4.320000000E-02, 5.299999833E-02, 4.592680979E-03, 1.292601070E-02,-4.48E-05, 1.915581337E-05, 1.292560940E-02
 4.335000000E-02, 5.299999833E-02, 4.612746246E-03, 1.334044940E-02,-4.08E-05, 1.164293857E-04, 1.333957988E-02
 4.350000000E-02, 5.299999833E-02, 4.646668338E-03, 1.375506085E-02,-3.69E-05, 2.175667041E-04, 1.375300480E-02
 4.365000000E-02, 5.299999833E-02, 4.694542359E-03, 1.416755388E-02,-3.32E-05, 3.217640800E-04, 1.416359086E-02
 4.380000000E-02, 5.299999833E-02, 4.756010733E-03, 1.457545239E-02,-2.98E-05, 4.280923692E-04, 1.456888266E-02
 4.395000000E-02, 5.299999833E-02, 4.830223201E-03, 1.497605172E-02,-2.66E-05, 5.354958808E-04, 1.496622060E-02
 4.410000000E-02, 5.299999833E-02, 4.915834078E-03, 1.536642965E-02,-2.36E-05, 6.428051722E-04, 1.535275233E-02
 4.425000000E-02, 5.299999833E-02, 5.011008606E-03, 1.574346585E-02,-2.10E-05, 7.487537084E-04, 1.572545166E-02
 4.440000000E-02, 5.299999833E-02, 5.113412752E-03, 1.610382993E-02,-1.85E-05, 8.519835756E-04, 1.608110539E-02
 4.455000000E-02, 5.299999833E-02, 5.220259359E-03, 1.644403093E-02,-1.63E-05, 9.510702661E-04, 1.641636001E-02
 4.470000000E-02, 5.299999833E-02, 5.328420718E-03, 1.676048302E-02,-1.43E-05, 1.044556826E-03, 1.672778306E-02
 4.485000000E-02, 5.299999833E-02, 5.434516599E-03, 1.704954829E-02,-1.24E-05, 1.130977964E-03, 1.701190123E-02
 4.499999933E-02, 5.299999754E-02, 5.535049690E-03, 1.730763726E-02,-1.06E-05, 1.208901895E-03, 1.726529432E-02
 4.514999933E-02, 5.299999754E-02, 5.626570245E-03, 1.753133767E-02,-8.91E-06, 1.276977313E-03, 1.748471669E-02
 4.529999932E-02, 5.299999754E-02, 5.705842854E-03, 1.771751434E-02,-7.21E-06, 1.333976206E-03, 1.766718958E-02
 4.544999932E-02, 5.299999754E-02, 5.769777300E-03, 1.786341763E-02,-5.51E-06, 1.378839695E-03, 1.781010179E-02
 4.559999932E-02, 5.299999754E-02, 5.815214338E-03, 1.796680622E-02,-3.78E-06, 1.410699066E-03, 1.791132693E-02
 4.574999932E-02, 5.299999754E-02, 5.841185184E-03, 1.802604071E-02,-2.06E-06, 1.428856069E-03, 1.796931534E-02
 4.589999932E-02, 5.299999754E-02, 5.847563250E-03, 1.804018327E-02,-4.37E-07, 1.433008174E-03, 1.798317350E-02
 4.604999931E-02, 5.299999754E-02, 5.834109878E-03, 1.800902920E-02, 1.218908159E-06, 1.423128175E-03, 1.795270356E-02
 4.619999931E-02, 5.299999754E-02, 5.801463133E-03, 1.793307610E-02, 2.969305369E-06, 1.399304491E-03, 1.787838467E-02
 4.635000000E-02, 5.299999833E-02, 5.749438725E-03, 1.781355275E-02, 4.685405878E-06, 1.362039821E-03, 1.776137928E-02
 4.650000000E-02, 5.299999833E-02, 5.679856841E-03, 1.765236002E-02, 6.366276883E-06, 1.312135562E-03, 1.760348524E-02
 4.665000000E-02, 5.299999833E-02, 5.596259873E-03, 1.745195483E-02, 8.066669587E-06, 1.250536872E-03, 1.740703467E-02
 4.680000000E-02, 5.299999833E-02, 5.501673760E-03, 1.721526304E-02, 9.805034069E-06, 1.178381297E-03, 1.717480677E-02
 4.695000000E-02, 5.299999833E-02, 5.399426064E-03, 1.694555755E-02, 1.161441349E-05, 1.096959649E-03, 1.690991292E-02
 4.710000000E-02, 5.299999833E-02, 5.292997688E-03, 1.664633085E-02, 1.353350218E-05, 1.007661861E-03, 1.661567761E-02
 4.725000000E-02, 5.299999833E-02, 5.185838213E-03, 1.632120189E-02, 1.560403772E-05, 9.119398649E-04, 1.629555236E-02
 4.740000000E-02, 5.299999833E-02, 5.081228383E-03, 1.597380492E-02, 1.786647831E-05, 8.112629742E-04, 1.595301157E-02
 4.755000000E-02, 5.299999833E-02, 4.982155347E-03, 1.560769405E-02, 2.035636686E-05, 7.070778126E-04, 1.559146310E-02
 4.770000000E-02, 5.299999833E-02, 4.891219108E-03, 1.522630636E-02, 2.310102394E-05, 6.007848793E-04, 1.521421576E-02
 4.785000000E-02, 5.299999833E-02, 4.810546630E-03, 1.483290090E-02, 2.611549704E-05, 4.937077986E-04, 1.482442189E-02
 4.800000000E-02, 5.299999833E-02, 4.741764328E-03, 1.443051788E-02, 2.939938342E-05, 3.870717154E-04, 1.442503890E-02
 4.815000000E-02, 5.299999833E-02, 4.686008662E-03, 1.402199614E-02, 3.293594715E-05, 2.819983059E-04, 1.401884733E-02
 4.830000000E-02, 5.299999833E-02, 4.643924860E-03, 1.360995539E-02, 3.669317305E-05, 1.794912282E-04, 1.360843333E-02
