x,y,sv
 2.557500079E-02, 5.013126507E-02, 2.445729449E-02
 2.572499961E-02, 5.013126507E-02, 2.445303835E-02
 2.587500028E-02, 5.013126507E-02, 2.444939502E-02
 2.602500096E-02, 5.013126507E-02, 2.444635332E-02
 2.617499977E-02, 5.013126507E-02, 2.444390953E-02
 2.632500045E-02, 5.013126507E-02, 2.444205619E-02
 2.647500113E-02, 5.013126507E-02, 2.444078960E-02
 2.662499994E-02, 5.013126507E-02, 2.444010787E-02
 2.677500062E-02, 5.013126507E-02, 2.444000728E-02
 2.692499943E-02, 5.013126507E-02, 2.444048598E-02
 2.707500011E-02, 5.013126507E-02, 2.444154769E-02
 2.722500078E-02, 5.013126507E-02, 2.444319427E-02
 2.737499960E-02, 5.013126507E-02, 2.444542944E-02
 2.752500027E-02, 5.013126507E-02, 2.444825880E-02
 2.767500095E-02, 5.013126507E-02, 2.445168607E-02
 2.782499976E-02, 5.013126507E-02, 2.445572242E-02
 2.797500044E-02, 5.013126507E-02, 2.446037531E-02
 2.812500112E-02, 5.013126507E-02, 2.446564846E-02
 2.827499993E-02, 5.013126507E-02, 2.447154932E-02
 2.842500061E-02, 5.013126507E-02, 2.447808534E-02
 2.857499942E-02, 5.013126507E-02, 2.448526397E-02
 2.872500010E-02, 5.013126507E-02, 2.449308522E-02
 2.887500077E-02, 5.013126507E-02, 2.450155281E-02
 2.902499959E-02, 5.013126507E-02, 2.451066673E-02
 2.917500027E-02, 5.013126507E-02, 2.452041954E-02
 2.932500094E-02, 5.013126507E-02, 2.453080565E-02
 2.947499976E-02, 5.013126507E-02, 2.454181574E-02
 2.962500043E-02, 5.013126507E-02, 2.455342934E-02
 2.977500111E-02, 5.013126507E-02, 2.456562407E-02
 2.992499992E-02, 5.013126507E-02, 2.457837760E-02
 3.007500060E-02, 5.013126507E-02, 2.459164709E-02
 3.022499941E-02, 5.013126507E-02, 2.460539341E-02
 3.037500009E-02, 5.013126507E-02, 2.461956441E-02
 3.052500077E-02, 5.013126507E-02, 2.463409677E-02
 3.067499958E-02, 5.013126507E-02, 2.464891598E-02
 3.082500026E-02, 5.013126507E-02, 2.466393635E-02
 3.097500093E-02, 5.013126507E-02, 2.467906103E-02
 3.112499975E-02, 5.013126507E-02, 2.469417639E-02
 3.127500042E-02, 5.013126507E-02, 2.470915765E-02
 3.142499924E-02, 5.013126507E-02, 2.472386323E-02
 3.157499805E-02, 5.013126507E-02, 2.473813854E-02
 3.172500059E-02, 5.013126507E-02, 2.475181594E-02
 3.187499940E-02, 5.013126507E-02, 2.476472594E-02
 3.202499822E-02, 5.013126507E-02, 2.477668598E-02
 3.217500076E-02, 5.013126507E-02, 2.478751913E-02
 3.232499957E-02, 5.013126507E-02, 2.479704842E-02
 3.247499838E-02, 5.013126507E-02, 2.480510809E-02
 3.262500092E-02, 5.013126507E-02, 2.481155656E-02
 3.277499974E-02, 5.013126507E-02, 2.481627464E-02
 3.292499855E-02, 5.013126507E-02, 2.481916547E-02
 3.307500109E-02, 5.013126507E-02, 2.482017316E-02
 3.322499990E-02, 5.013126507E-02, 2.481928468E-02
 3.337499872E-02, 5.013126507E-02, 2.481651492E-02
 3.352500126E-02, 5.013126507E-02, 2.481191792E-02
 3.367500007E-02, 5.013126507E-02, 2.480558306E-02
 3.382499889E-02, 5.013126507E-02, 2.479763702E-02
 3.397499770E-02, 5.013126507E-02, 2.478821948E-02
 3.412500024E-02, 5.013126507E-02, 2.477749437E-02
 3.427499905E-02, 5.013126507E-02, 2.476563677E-02
 3.442499787E-02, 5.013126507E-02, 2.475282736E-02
 3.457500041E-02, 5.013126507E-02, 2.473924309E-02
 3.472499922E-02, 5.013126507E-02, 2.472506091E-02
 3.487499803E-02, 5.013126507E-02, 2.471044660E-02
 3.502500057E-02, 5.013126507E-02, 2.469555102E-02
 3.517499939E-02, 5.013126507E-02, 2.468051948E-02
 3.532499820E-02, 5.013126507E-02, 2.466547862E-02
 3.547500074E-02, 5.013126507E-02, 2.465053834E-02
 3.562499955E-02, 5.013126507E-02, 2.463579737E-02
 3.577499837E-02, 5.013126507E-02, 2.462134510E-02
 3.592500091E-02, 5.013126507E-02, 2.460725047E-02
 3.607499972E-02, 5.013126507E-02, 2.459357493E-02
 3.622499853E-02, 5.013126507E-02, 2.458037809E-02
 3.637500107E-02, 5.013126507E-02, 2.456769533E-02
 3.652499989E-02, 5.013126507E-02, 2.455556579E-02
 3.667499870E-02, 5.013126507E-02, 2.454401553E-02
 3.682500124E-02, 5.013126507E-02, 2.453306690E-02
 3.697500005E-02, 5.013126507E-02, 2.452273481E-02
 3.712499887E-02, 5.013126507E-02, 2.451302856E-02
 3.727499768E-02, 5.013126507E-02, 2.450395934E-02
 3.742500022E-02, 5.013126507E-02, 2.449552901E-02
 3.757499903E-02, 5.013126507E-02, 2.448773384E-02
 3.772499785E-02, 5.013126507E-02, 2.448057570E-02
 3.787500039E-02, 5.013126507E-02, 2.447405085E-02
 3.802499920E-02, 5.013126507E-02, 2.446814813E-02
 3.817499802E-02, 5.013126507E-02, 2.446286380E-02
 3.832500055E-02, 5.013126507E-02, 2.445818856E-02
 3.847499937E-02, 5.013126507E-02, 2.445411123E-02
 3.862499818E-02, 5.013126507E-02, 2.445062809E-02
 3.877500072E-02, 5.013126507E-02, 2.444772981E-02
 3.892499954E-02, 5.013126507E-02, 2.444540896E-02
 3.907499835E-02, 5.013126507E-02, 2.444365807E-02
 3.922500089E-02, 5.013126507E-02, 2.444247343E-02
 3.937499970E-02, 5.013126507E-02, 2.444185130E-02
 3.952499852E-02, 5.013126507E-02, 2.444178984E-02
 3.967500106E-02, 5.013126507E-02, 2.444228716E-02
 3.982499987E-02, 5.013126507E-02, 2.444334514E-02
 3.997499868E-02, 5.013126507E-02, 2.444497123E-02
 4.012500122E-02, 5.013126507E-02, 2.444716170E-02
 4.027500004E-02, 5.013126507E-02, 2.444992959E-02
 4.042499885E-02, 5.013126507E-02, 2.445327863E-02
 4.057499766E-02, 5.013126507E-02, 2.445721440E-02
 4.072500020E-02, 5.013126507E-02, 2.446174808E-02
 4.087499902E-02, 5.013126507E-02, 2.446688525E-02
 4.102499783E-02, 5.013126507E-02, 2.447263710E-02
 4.117500037E-02, 5.013126507E-02, 2.447900921E-02
 4.132499918E-02, 5.013126507E-02, 2.448600717E-02
 4.147499800E-02, 5.013126507E-02, 2.449363843E-02
 4.162500054E-02, 5.013126507E-02, 2.450190485E-02
 4.177499935E-02, 5.013126507E-02, 2.451080456E-02
 4.192499816E-02, 5.013126507E-02, 2.452033944E-02
 4.207500070E-02, 5.013126507E-02, 2.453050017E-02
 4.222499952E-02, 5.013126507E-02, 2.454127930E-02
 4.237499833E-02, 5.013126507E-02, 2.455266006E-02
 4.252500087E-02, 5.013126507E-02, 2.456462197E-02
 4.267499968E-02, 5.013126507E-02, 2.457714267E-02
 4.282499850E-02, 5.013126507E-02, 2.459018677E-02
 4.297500104E-02, 5.013126507E-02, 2.460371517E-02
 6.127499789E-02, 5.013126507E-02, 2.464810759E-02
 6.142500043E-02, 5.013126507E-02, 2.463379502E-02
 6.157499924E-02, 5.013126507E-02, 2.461979911E-02
 6.172499806E-02, 5.013126507E-02, 2.460618690E-02
 6.187500060E-02, 5.013126507E-02, 2.459301613E-02
 6.202499941E-02, 5.013126507E-02, 2.458032966E-02
 6.217499822E-02, 5.013126507E-02, 2.456816658E-02
 6.232500076E-02, 5.013126507E-02, 2.455655672E-02
 6.247499958E-02, 5.013126507E-02, 2.454552054E-02
 6.262499839E-02, 5.013126507E-02, 2.453507669E-02
 6.277500093E-02, 5.013126507E-02, 2.452523820E-02
 6.292500347E-02, 5.013126507E-02, 2.451601066E-02
 6.307499856E-02, 5.013126507E-02, 2.450739592E-02
 6.322500110E-02, 5.013126507E-02, 2.449939586E-02
 6.337500364E-02, 5.013126507E-02, 2.449200489E-02
 6.352499872E-02, 5.013126507E-02, 2.448521741E-02
 6.367500126E-02, 5.013126507E-02, 2.447902784E-02
 6.382500380E-02, 5.013126507E-02, 2.447342686E-02
 6.397499889E-02, 5.013126507E-02, 2.446840145E-02
 6.412500143E-02, 5.013126507E-02, 2.446394227E-02
 6.427500397E-02, 5.013126507E-02, 2.446003817E-02
 6.442499906E-02, 5.013126507E-02, 2.445667796E-02
 6.457500160E-02, 5.013126507E-02, 2.445385233E-02
 6.472500414E-02, 5.013126507E-02, 2.445155196E-02
 6.487499923E-02, 5.013126507E-02, 2.444976754E-02
 6.502500176E-02, 5.013126507E-02, 2.444849536E-02
 6.517500430E-02, 5.013126507E-02, 2.444772795E-02
 6.532499939E-02, 5.013126507E-02, 2.444746159E-02
 6.547500193E-02, 5.013126507E-02, 2.444769628E-02
 6.562500447E-02, 5.013126507E-02, 2.444843389E-02
 6.577499956E-02, 5.013126507E-02, 2.444967628E-02
 6.592500210E-02, 5.013126507E-02, 2.445142716E-02
 6.607500464E-02, 5.013126507E-02, 2.445369214E-02
 6.622499973E-02, 5.013126507E-02, 2.445648052E-02
 6.637500226E-02, 5.013126507E-02, 2.445980161E-02
 6.652500480E-02, 5.013126507E-02, 2.446366102E-02
 6.667499989E-02, 5.013126507E-02, 2.446807362E-02
 6.682500243E-02, 5.013126507E-02, 2.447304875E-02
 6.697500497E-02, 5.013126507E-02, 2.447859570E-02
 6.712500006E-02, 5.013126507E-02, 2.448472567E-02
 6.727500260E-02, 5.013126507E-02, 2.449144982E-02
 6.742499769E-02, 5.013126507E-02, 2.449877374E-02
 6.757500023E-02, 5.013126507E-02, 2.450670302E-02
 6.772500277E-02, 5.013126507E-02, 2.451524138E-02
 6.787499785E-02, 5.013126507E-02, 2.452438883E-02
 6.802500039E-02, 5.013126507E-02, 2.453414537E-02
 6.817500293E-02, 5.013126507E-02, 2.454450168E-02
 6.832499802E-02, 5.013126507E-02, 2.455544844E-02
 6.847500056E-02, 5.013126507E-02, 2.456696890E-02
 6.862500310E-02, 5.013126507E-02, 2.457903884E-02
 6.877499819E-02, 5.013126507E-02, 2.459163405E-02
 6.892500073E-02, 5.013126507E-02, 2.460471541E-02
 6.907500327E-02, 5.013126507E-02, 2.461823821E-02
 6.922499835E-02, 5.013126507E-02, 2.463215403E-02
 6.937500089E-02, 5.013126507E-02, 2.464639395E-02
 6.952500343E-02, 5.013126507E-02, 2.466088533E-02
 6.967499852E-02, 5.013126507E-02, 2.467554063E-02
 6.982500106E-02, 5.013126507E-02, 2.469025925E-02
 6.997500360E-02, 5.013126507E-02, 2.470492758E-02
 7.012499869E-02, 5.013126507E-02, 2.471941896E-02
 7.027500123E-02, 5.013126507E-02, 2.473359555E-02
 7.042500377E-02, 5.013126507E-02, 2.474729903E-02
 7.057499886E-02, 5.013126507E-02, 2.476036921E-02
 7.072500139E-02, 5.013126507E-02, 2.477263659E-02
 7.087500393E-02, 5.013126507E-02, 2.478392422E-02
 7.102499902E-02, 5.013126507E-02, 2.479406260E-02
 7.117500156E-02, 5.013126507E-02, 2.480288595E-02
 7.132500410E-02, 5.013126507E-02, 2.481023781E-02
 7.147499919E-02, 5.013126507E-02, 2.481599338E-02
 7.162500173E-02, 5.013126507E-02, 2.482003532E-02
 7.177500427E-02, 5.013126507E-02, 2.482229471E-02
 7.192499936E-02, 5.013126507E-02, 2.482272126E-02
 7.207500190E-02, 5.013126507E-02, 2.482131124E-02
 7.222500443E-02, 5.013126507E-02, 2.481809445E-02
 7.237499952E-02, 5.013126507E-02, 2.481313050E-02
 7.252500206E-02, 5.013126507E-02, 2.480652183E-02
 7.267500460E-02, 5.013126507E-02, 2.479839139E-02
 7.282499969E-02, 5.013126507E-02, 2.478888258E-02
 7.297500223E-02, 5.013126507E-02, 2.477815375E-02
 7.312500477E-02, 5.013126507E-02, 2.476637997E-02
 7.327499986E-02, 5.013126507E-02, 2.475373447E-02
 7.342500240E-02, 5.013126507E-02, 2.474038675E-02
 7.357500494E-02, 5.013126507E-02, 2.472650819E-02
 7.372500002E-02, 5.013126507E-02, 2.471225522E-02
 7.387500256E-02, 5.013126507E-02, 2.469776943E-02
 7.402499765E-02, 5.013126507E-02, 2.468318865E-02
 7.417500019E-02, 5.013126507E-02, 2.466862835E-02
 7.432500273E-02, 5.013126507E-02, 2.465419844E-02
 7.447499782E-02, 5.013126507E-02, 2.463998646E-02
 7.462500036E-02, 5.013126507E-02, 2.462607250E-02
 7.477500290E-02, 5.013126507E-02, 2.461252548E-02
 7.492499799E-02, 5.013126507E-02, 2.459940314E-02
 7.507500052E-02, 5.013126507E-02, 2.458675019E-02
 1.071750000E-01, 5.013126507E-02, 2.449291572E-02
 1.073250026E-01, 5.013126507E-02, 2.449938282E-02
 1.074749976E-01, 5.013126507E-02, 2.450642176E-02
 1.076250002E-01, 5.013126507E-02, 2.451404929E-02
 1.077750027E-01, 5.013126507E-02, 2.452226542E-02
 1.079249978E-01, 5.013126507E-02, 2.453107759E-02
 1.080750003E-01, 5.013126507E-02, 2.454048768E-02
 1.082250029E-01, 5.013126507E-02, 2.455049008E-02
 1.083749980E-01, 5.013126507E-02, 2.456107736E-02
 1.085250005E-01, 5.013126507E-02, 2.457223833E-02
 1.086750031E-01, 5.013126507E-02, 2.458395250E-02
 1.088249981E-01, 5.013126507E-02, 2.459619567E-02
 1.089750007E-01, 5.013126507E-02, 2.460893616E-02
 1.091250032E-01, 5.013126507E-02, 2.462213114E-02
 1.092749983E-01, 5.013126507E-02, 2.463572659E-02
 1.094250008E-01, 5.013126507E-02, 2.464966662E-02
 1.095750034E-01, 5.013126507E-02, 2.466387860E-02
 1.097249985E-01, 5.013126507E-02, 2.467827499E-02
 1.098750010E-01, 5.013126507E-02, 2.469276078E-02
 1.100250036E-01, 5.013126507E-02, 2.470722049E-02
 1.101749986E-01, 5.013126507E-02, 2.472153120E-02
 1.103250012E-01, 5.013126507E-02, 2.473555133E-02
 1.104750037E-01, 5.013126507E-02, 2.474912815E-02
 1.106249988E-01, 5.013126507E-02, 2.476209402E-02
 1.107750013E-01, 5.013126507E-02, 2.477427758E-02
 1.109250039E-01, 5.013126507E-02, 2.478550375E-02
 1.110749990E-01, 5.013126507E-02, 2.479558997E-02
 1.112250015E-01, 5.013126507E-02, 2.480436675E-02
 1.113750041E-01, 5.013126507E-02, 2.481167391E-02
 1.115249991E-01, 5.013126507E-02, 2.481737174E-02
 1.116750017E-01, 5.013126507E-02, 2.482134104E-02
 1.118250042E-01, 5.013126507E-02, 2.482349426E-02
 1.119749993E-01, 5.013126507E-02, 2.482377738E-02
 1.121250018E-01, 5.013126507E-02, 2.482217737E-02
 1.122750044E-01, 5.013126507E-02, 2.481871285E-02
 1.124249995E-01, 5.013126507E-02, 2.481343597E-02
 1.125750020E-01, 5.013126507E-02, 2.480643615E-02
 1.127250046E-01, 5.013126507E-02, 2.479783632E-02
 1.128749996E-01, 5.013126507E-02, 2.478776500E-02
 1.130250022E-01, 5.013126507E-02, 2.477638237E-02
 1.131750047E-01, 5.013126507E-02, 2.476384677E-02
 1.133249998E-01, 5.013126507E-02, 2.475032955E-02
 1.134750023E-01, 5.013126507E-02, 2.473598532E-02
 1.136250049E-01, 5.013126507E-02, 2.472097799E-02
 1.137750000E-01, 5.013126507E-02, 2.470544726E-02
 1.139250025E-01, 5.013126507E-02, 2.468952164E-02
 1.140749976E-01, 5.013126507E-02, 2.467332222E-02
 1.142250001E-01, 5.013126507E-02, 2.465694398E-02
 1.143750027E-01, 5.013126507E-02, 2.464047074E-02
 1.145249978E-01, 5.013126507E-02, 2.462396957E-02
 1.146750003E-01, 5.013126507E-02, 2.460749447E-02
 1.148250028E-01, 5.013126507E-02, 2.459108457E-02
 1.149749979E-01, 5.013126507E-02, 2.457476780E-02
 1.151250005E-01, 5.013126507E-02, 2.455855161E-02
 1.152750030E-01, 5.013126507E-02, 2.454244718E-02
 1.154249981E-01, 5.013126507E-02, 2.452643961E-02
 1.155750006E-01, 5.013126507E-02, 2.451051213E-02
 1.157250032E-01, 5.013126507E-02, 2.449463680E-02
 1.158749983E-01, 5.013126507E-02, 2.447877638E-02
 1.160250008E-01, 5.013126507E-02, 2.446287684E-02
 1.161750033E-01, 5.013126507E-02, 2.444687858E-02
 1.163249984E-01, 5.013126507E-02, 2.443070710E-02
 1.164750010E-01, 5.013126507E-02, 2.441427112E-02
 1.166250035E-01, 5.013126507E-02, 2.439746261E-02
 1.167749986E-01, 5.013126507E-02, 2.438015677E-02
 1.169250011E-01, 5.013126507E-02, 2.436219156E-02
 1.170750037E-01, 5.013126507E-02, 2.434338257E-02
 1.172249988E-01, 5.013126507E-02, 2.432350069E-02
 1.173750013E-01, 5.013126507E-02, 2.430226095E-02
 1.175250039E-01, 5.013126507E-02, 2.427930944E-02
 1.176749989E-01, 5.013126507E-02, 2.425419353E-02
 1.178250015E-01, 5.013126507E-02, 2.422633208E-02
 1.179750040E-01, 5.013126507E-02, 2.419496886E-02
 1.181249991E-01, 5.013126507E-02, 2.415907755E-02
 1.182750016E-01, 5.013126507E-02, 2.411727048E-02
 1.184250042E-01, 5.013126507E-02, 2.406760119E-02
 1.185749993E-01, 5.013126507E-02, 2.400725335E-02
 1.187250018E-01, 5.013126507E-02, 2.393203601E-02
 1.188750044E-01, 5.013126507E-02, 2.383540943E-02
 1.190249994E-01, 5.013126507E-02, 2.370660566E-02
 1.191750020E-01, 5.013126507E-02, 2.352658100E-02
 1.193250045E-01, 5.013126507E-02, 2.325814031E-02
 1.194749996E-01, 5.013126507E-02, 2.281755023E-02
 1.196250021E-01, 5.013126507E-02, 2.197708189E-02
 1.197750047E-01, 5.013126507E-02, 1.996208355E-02
 1.199249998E-01, 5.013126507E-02, 1.351157855E-02
 7.500000356E-05, 5.013126507E-02, 1.351141091E-02
 2.250000107E-04, 5.013126507E-02, 1.996104047E-02
 3.750000033E-04, 5.013126507E-02, 2.197536454E-02
 5.250000395E-04, 5.013126507E-02, 2.281505615E-02
 6.750000175E-04, 5.013126507E-02, 2.325491235E-02
 8.249999955E-04, 5.013126507E-02, 2.352268621E-02
 9.749999736E-04, 5.013126507E-02, 2.370208502E-02
 1.125000068E-03, 5.013126507E-02, 2.383035049E-02
 1.275000046E-03, 5.013126507E-02, 2.392653562E-02
 1.425000024E-03, 5.013126507E-02, 2.400140651E-02
 1.575000002E-03, 5.013126507E-02, 2.406151034E-02
 1.724999980E-03, 5.013126507E-02, 2.411104739E-02
 1.874999958E-03, 5.013126507E-02, 2.415283211E-02
 2.025000053E-03, 5.013126507E-02, 2.418881096E-02
 2.175000031E-03, 5.013126507E-02, 2.422037534E-02
 2.325000009E-03, 5.013126507E-02, 2.424854226E-02
 2.474999987E-03, 5.013126507E-02, 2.427407354E-02
 2.624999965E-03, 5.013126507E-02, 2.429754473E-02
 2.774999943E-03, 5.013126507E-02, 2.431940287E-02
 2.924999921E-03, 5.013126507E-02, 2.434000187E-02
 3.074999899E-03, 5.013126507E-02, 2.435961924E-02
 3.224999877E-03, 5.013126507E-02, 2.437848039E-02
 3.375000088E-03, 5.013126507E-02, 2.439676784E-02
 3.525000066E-03, 5.013126507E-02, 2.441462874E-02
 3.675000044E-03, 5.013126507E-02, 2.443218790E-02
 3.825000022E-03, 5.013126507E-02, 2.444954589E-02
 3.975000232E-03, 5.013126507E-02, 2.446678281E-02
 4.124999978E-03, 5.013126507E-02, 2.448396385E-02
 4.275000188E-03, 5.013126507E-02, 2.450114489E-02
 4.424999934E-03, 5.013126507E-02, 2.451836318E-02
 4.575000145E-03, 5.013126507E-02, 2.453564480E-02
 4.724999890E-03, 5.013126507E-02, 2.455300465E-02
 4.875000101E-03, 5.013126507E-02, 2.457044832E-02
 5.025000311E-03, 5.013126507E-02, 2.458796091E-02
 5.175000057E-03, 5.013126507E-02, 2.460552566E-02
 5.325000267E-03, 5.013126507E-02, 2.462310158E-02
 5.475000013E-03, 5.013126507E-02, 2.464063838E-02
 5.625000224E-03, 5.013126507E-02, 2.465806529E-02
 5.774999969E-03, 5.013126507E-02, 2.467530221E-02
 5.925000180E-03, 5.013126507E-02, 2.469224483E-02
 6.074999925E-03, 5.013126507E-02, 2.470877208E-02
 6.225000136E-03, 5.013126507E-02, 2.472474799E-02
 6.374999881E-03, 5.013126507E-02, 2.474002168E-02
 6.525000092E-03, 5.013126507E-02, 2.475442924E-02
 6.675000302E-03, 5.013126507E-02, 2.476779744E-02
 6.825000048E-03, 5.013126507E-02, 2.477994747E-02
 6.975000259E-03, 5.013126507E-02, 2.479070611E-02
 7.125000004E-03, 5.013126507E-02, 2.479990758E-02
 7.275000215E-03, 5.013126507E-02, 2.480740100E-02
 7.424999960E-03, 5.013126507E-02, 2.481306531E-02
 7.575000171E-03, 5.013126507E-02, 2.481679991E-02
 7.724999916E-03, 5.013126507E-02, 2.481854148E-02
 7.875000127E-03, 5.013126507E-02, 2.481827512E-02
 8.024999872E-03, 5.013126507E-02, 2.481601201E-02
 8.174999617E-03, 5.013126507E-02, 2.481181361E-02
 8.325000294E-03, 5.013126507E-02, 2.480577119E-02
 8.475000039E-03, 5.013126507E-02, 2.479801327E-02
 8.624999784E-03, 5.013126507E-02, 2.478869073E-02
 8.774999529E-03, 5.013126507E-02, 2.477797680E-02
 8.925000206E-03, 5.013126507E-02, 2.476605773E-02
 9.074999951E-03, 5.013126507E-02, 2.475312166E-02
 9.224999696E-03, 5.013126507E-02, 2.473935857E-02
 9.374999441E-03, 5.013126507E-02, 2.472495474E-02
 9.525000118E-03, 5.013126507E-02, 2.471008524E-02
 9.674999863E-03, 5.013126507E-02, 2.469491214E-02
 9.824999608E-03, 5.013126507E-02, 2.467958815E-02
 9.975000285E-03, 5.013126507E-02, 2.466423996E-02
 1.012500003E-02, 5.013126507E-02, 2.464899234E-02
 1.027499977E-02, 5.013126507E-02, 2.463394217E-02
 1.042499952E-02, 5.013126507E-02, 2.461918257E-02
 1.057500020E-02, 5.013126507E-02, 2.460478991E-02
 1.072499994E-02, 5.013126507E-02, 2.459082939E-02
 1.087499969E-02, 5.013126507E-02, 2.457735315E-02
 1.102499943E-02, 5.013126507E-02, 2.456440777E-02
 1.117500011E-02, 5.013126507E-02, 2.455203049E-02
 1.132499985E-02, 5.013126507E-02, 2.454024926E-02
 1.147499960E-02, 5.013126507E-02, 2.452908643E-02
 1.162500028E-02, 5.013126507E-02, 2.451855876E-02
 1.177500002E-02, 5.013126507E-02, 2.450867742E-02
 1.192499977E-02, 5.013126507E-02, 2.449945360E-02
 1.207499951E-02, 5.013126507E-02, 2.449088730E-02
 1.222500019E-02, 5.013126507E-02, 2.448298223E-02
 1.237499993E-02, 5.013126507E-02, 2.447573654E-02
 1.252499968E-02, 5.013126507E-02, 2.446914464E-02
 1.267499942E-02, 5.013126507E-02, 2.446320467E-02
 1.282500010E-02, 5.013126507E-02, 2.445790544E-02
 1.297499985E-02, 5.013126507E-02, 2.445324324E-02
 1.312499959E-02, 5.013126507E-02, 2.444921061E-02
 1.327500027E-02, 5.013126507E-02, 2.444579825E-02
 1.342500001E-02, 5.013126507E-02, 2.444299869E-02
 1.357499976E-02, 5.013126507E-02, 2.444080822E-02
 1.372499950E-02, 5.013126507E-02, 2.443921566E-02
 1.387500018E-02, 5.013126507E-02, 2.443822473E-02
 1.402499992E-02, 5.013126507E-02, 2.443782613E-02
 1.417499967E-02, 5.013126507E-02, 2.443802170E-02
 1.432499941E-02, 5.013126507E-02, 2.443880774E-02
 1.447500009E-02, 5.013126507E-02, 2.444018796E-02
 1.462499984E-02, 5.013126507E-02, 2.444216795E-02
 1.477499958E-02, 5.013126507E-02, 2.444474772E-02
 1.492500026E-02, 5.013126507E-02, 2.444793284E-02
 1.507500000E-02, 5.013126507E-02, 2.445172891E-02
 1.522499975E-02, 5.013126507E-02, 2.445614710E-02
 1.537499949E-02, 5.013126507E-02, 2.446118928E-02
 1.552500017E-02, 5.013126507E-02, 2.446686663E-02
 1.567500085E-02, 5.013126507E-02, 2.447318099E-02
 1.582499966E-02, 5.013126507E-02, 2.448013984E-02
 1.597500034E-02, 5.013126507E-02, 2.448774688E-02
 1.612500101E-02, 5.013126507E-02, 2.449600399E-02
